experience_level,job_title,salary_in_usd,remote_ratio,company_location,company_size,gender,location,salary_currency,salary,bonus_stocks_usd
SE,Data Analyst,89000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,76000.0,0.0,,M,Unknown,,,,
MI,Research Engineer,440000.0,0.0,,M,Unknown,,,,
MI,Research Engineer,245000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,204300.0,0.0,,M,Unknown,,,,
SE,Data Engineer,115400.0,0.0,,M,Unknown,,,,
SE,Research Scientist,337300.0,0.0,,M,Unknown,,,,
SE,Research Scientist,192700.0,0.0,,M,Unknown,,,,
SE,Data Scientist,176000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,151000.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,185000.0,0.0,,L,Unknown,,,,
MI,Business Intelligence Engineer,79600.0,0.0,,L,Unknown,,,,
SE,Data Pipeline Engineer,175000.0,0.0,,M,Unknown,,,,
SE,Data Pipeline Engineer,170000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,386100.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,207900.0,0.0,,M,Unknown,,,,
MI,Research Scientist,195500.0,100.0,,M,Unknown,,,,
MI,Research Scientist,141300.0,100.0,,M,Unknown,,,,
MI,Analytics Engineer,192500.0,100.0,,M,Unknown,,,,
MI,Analytics Engineer,148000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,234000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,146000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
EN,Data Analyst,93750.0,0.0,,M,Unknown,,,,
EN,Data Analyst,68750.0,0.0,,M,Unknown,,,,
MI,Data Analyst,81650.0,0.0,,M,Unknown,,,,
MI,Data Analyst,51175.0,0.0,,M,Unknown,,,,
MI,Data Scientist,136000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,106700.0,0.0,,M,Unknown,,,,
MI,Data Engineer,167500.0,0.0,,M,Unknown,,,,
MI,Data Engineer,106500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,240500.0,0.0,,L,Unknown,,,,
SE,Data Engineer,123700.0,0.0,,L,Unknown,,,,
SE,Data Engineer,250000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,109000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,93500.0,0.0,,M,Unknown,,,,
MI,Data Scientist,75000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,70000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,206000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,106605.0,0.0,,M,Unknown,,,,
EN,Data Integration Engineer,135000.0,100.0,,M,Unknown,,,,
EN,Data Integration Engineer,115000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,61105.0,0.0,,M,Unknown,,,,
MI,Data Scientist,53133.0,0.0,,M,Unknown,,,,
SE,Data Lead,88973.0,0.0,,M,Unknown,,,,
SE,Data Lead,76075.0,0.0,,M,Unknown,,,,
SE,Data Scientist,156000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,95105.0,0.0,,M,Unknown,,,,
MI,Data Specialist,94415.0,0.0,,M,Unknown,,,,
MI,Data Specialist,69785.0,0.0,,M,Unknown,,,,
MI,Data Engineer,140000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,65000.0,0.0,,M,Unknown,,,,
EN,Machine Learning Engineer,162240.0,0.0,,M,Unknown,,,,
EN,Machine Learning Engineer,47840.0,0.0,,M,Unknown,,,,
EN,Applied Scientist,166000.0,100.0,,M,Unknown,,,,
EN,Applied Scientist,104000.0,100.0,,M,Unknown,,,,
MI,Research Scientist,184800.0,0.0,,M,Unknown,,,,
MI,Research Scientist,107100.0,0.0,,M,Unknown,,,,
SE,Research Scientist,247250.0,0.0,,M,Unknown,,,,
SE,Research Scientist,100000.0,0.0,,M,Unknown,,,,
MI,Data Specialist,95000.0,100.0,,M,Unknown,,,,
MI,Data Specialist,75000.0,100.0,,M,Unknown,,,,
MI,Data Science,120000.0,100.0,,M,Unknown,,,,
MI,Data Science,80000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,171240.0,0.0,,M,Unknown,,,,
MI,Data Scientist,81960.0,0.0,,M,Unknown,,,,
EX,Data Scientist,160000.0,0.0,,M,Unknown,,,,
EX,Data Scientist,100000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,150000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,80000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,212800.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,177300.0,100.0,,M,Unknown,,,,
SE,Data Engineer,144000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,113000.0,0.0,,M,Unknown,,,,
MI,Data Science,120000.0,100.0,,M,Unknown,,,,
MI,Data Science,80000.0,100.0,,M,Unknown,,,,
SE,Data Architect,246500.0,0.0,,M,Unknown,,,,
SE,Data Architect,168500.0,0.0,,M,Unknown,,,,
MI,Data Scientist,140000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,125000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,93000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,65750.0,0.0,,M,Unknown,,,,
SE,Prompt Engineer,175000.0,0.0,,M,Unknown,,,,
SE,Prompt Engineer,140000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,169200.0,0.0,,M,Unknown,,,,
SE,Data Engineer,130100.0,0.0,,M,Unknown,,,,
EX,BI Developer,204500.0,0.0,,M,Unknown,,,,
EX,BI Developer,130000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,278700.0,0.0,,M,Unknown,,,,
SE,Research Scientist,159300.0,0.0,,M,Unknown,,,,
SE,Data Engineer,140000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,95000.0,0.0,,M,Unknown,,,,
EX,Data Engineer,219650.0,100.0,,M,Unknown,,,,
EX,Data Engineer,136000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,140000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,90000.0,100.0,,M,Unknown,,,,
SE,Data Science,324000.0,100.0,,M,Unknown,,,,
SE,Data Science,220000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,230000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,175000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,145360.0,100.0,,M,Unknown,,,,
SE,Data Engineer,107440.0,100.0,,M,Unknown,,,,
MI,Data Science,179000.0,0.0,,M,Unknown,,,,
MI,Data Science,106500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,187000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,143800.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,133903.0,100.0,,M,Unknown,,,,
MI,Machine Learning Engineer,96411.0,100.0,,M,Unknown,,,,
EN,Data Analyst,93000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,65750.0,0.0,,M,Unknown,,,,
SE,Data Scientist,195000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,165000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,81650.0,0.0,,M,Unknown,,,,
MI,Data Analyst,51175.0,0.0,,M,Unknown,,,,
MI,Data Engineer,210000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,140000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,232000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,208000.0,100.0,,M,Unknown,,,,
EN,Admin & Data Analyst,50000.0,0.0,,M,Unknown,,,,
SE,Data Management Specialist,200400.0,0.0,,M,Unknown,,,,
SE,Data Management Specialist,116500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,188500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,165100.0,0.0,,M,Unknown,,,,
MI,Data Product Manager,166363.0,0.0,,M,Unknown,,,,
MI,Data Product Manager,103977.0,0.0,,M,Unknown,,,,
MI,Data Engineer,128600.0,0.0,,M,Unknown,,,,
MI,Data Engineer,100000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,133650.0,100.0,,M,Unknown,,,,
SE,Data Analyst,68150.0,100.0,,M,Unknown,,,,
SE,Data Engineer,210000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,181000.0,0.0,,M,Unknown,,,,
SE,Data Architect,257600.0,0.0,,M,Unknown,,,,
SE,Data Architect,224100.0,0.0,,M,Unknown,,,,
MI,Data Scientist,144200.0,100.0,,M,Unknown,,,,
MI,Data Scientist,72100.0,100.0,,M,Unknown,,,,
MI,Data Scientist,229900.0,0.0,,M,Unknown,,,,
MI,Data Scientist,201400.0,0.0,,M,Unknown,,,,
MI,Data Scientist,212000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,93300.0,0.0,,M,Unknown,,,,
SE,Data Analyst,135000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,90000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,107000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,68400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,145000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,95000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,230000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,280000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,230000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,81250.0,0.0,,M,Unknown,,,,
SE,Data Scientist,68750.0,0.0,,M,Unknown,,,,
SE,Data Science,267900.0,0.0,,M,Unknown,,,,
SE,Data Science,234700.0,0.0,,M,Unknown,,,,
SE,ML Engineer,220000.0,0.0,,M,Unknown,,,,
SE,ML Engineer,170000.0,0.0,,M,Unknown,,,,
MI,Data Manager,90500.0,0.0,,M,Unknown,,,,
MI,Data Manager,49900.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,186153.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,165384.0,0.0,,M,Unknown,,,,
SE,Data Scientist,180000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,162000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,165000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,71000.0,0.0,,M,Unknown,,,,
MI,Research Engineer,280000.0,0.0,,M,Unknown,,,,
MI,Research Engineer,230000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,155000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,139500.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,166666.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,133333.0,0.0,,M,Unknown,,,,
MI,Data Analytics Consultant,94625.0,100.0,,M,Unknown,,,,
MI,Data Analytics Consultant,57500.0,100.0,,M,Unknown,,,,
MI,Data Analyst,107755.0,100.0,,M,Unknown,,,,
MI,Data Analyst,79645.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,195500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,132600.0,0.0,,M,Unknown,,,,
MI,Data Engineer,167000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,121000.0,0.0,,M,Unknown,,,,
SE,Data Architect,195000.0,0.0,,M,Unknown,,,,
SE,Data Architect,64200.0,0.0,,M,Unknown,,,,
SE,Data Scientist,185400.0,100.0,,M,Unknown,,,,
SE,Data Scientist,92700.0,100.0,,M,Unknown,,,,
SE,Research Scientist,195500.0,100.0,,M,Unknown,,,,
SE,Research Scientist,141300.0,100.0,,M,Unknown,,,,
SE,Data Science,110000.0,0.0,,M,Unknown,,,,
SE,Data Science,70000.0,0.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Data Analyst,750000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,150000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,220800.0,0.0,,M,Unknown,,,,
SE,Data Scientist,124800.0,0.0,,M,Unknown,,,,
SE,Data Scientist,234000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,146000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,254400.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,151600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,101763.0,0.0,,M,Unknown,,,,
SE,Data Scientist,81410.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,304750.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,160000.0,0.0,,M,Unknown,,,,
MI,Research Scientist,96200.0,100.0,,M,Unknown,,,,
MI,Research Scientist,69800.0,100.0,,M,Unknown,,,,
MI,Data Scientist,179000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,112000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,67993.0,0.0,,M,Unknown,,,,
SE,Research Engineer,56981.0,0.0,,M,Unknown,,,,
SE,Data Architect,190196.0,0.0,,M,Unknown,,,,
SE,Data Architect,155615.0,0.0,,M,Unknown,,,,
SE,Data Manager,131200.0,100.0,,M,Unknown,,,,
SE,Data Manager,95300.0,100.0,,M,Unknown,,,,
SE,Data Engineer,190196.0,0.0,,M,Unknown,,,,
SE,Data Engineer,155615.0,0.0,,M,Unknown,,,,
EN,Data Engineer,158100.0,0.0,,M,Unknown,,,,
EN,Data Engineer,138500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,418000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,141000.0,100.0,,M,Unknown,,,,
SE,Research Engineer,67993.0,0.0,,M,Unknown,,,,
SE,Research Engineer,56981.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,189000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,145400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,175000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,150000.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,147000.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,92000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,154000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,102000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,158500.0,0.0,,M,Unknown,,,,
MI,Data Scientist,105646.0,0.0,,M,Unknown,,,,
SE,Data Scientist,155000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,139000.0,0.0,,M,Unknown,,,,
MI,Data Manager,34973.0,0.0,,M,Unknown,,,,
MI,Data Manager,32177.0,0.0,,M,Unknown,,,,
SE,ML Engineer,251000.0,0.0,,M,Unknown,,,,
SE,ML Engineer,157000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,300000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,235000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,100000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,81500.0,0.0,,M,Unknown,,,,
SE,Research Scientist,240000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,200000.0,0.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Machine Learning Engineer,240000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,200000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,95000.0,100.0,,M,Unknown,,,,
EN,Data Analyst,75000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,170200.0,0.0,,M,Unknown,,,,
MI,Data Scientist,68400.0,0.0,,M,Unknown,,,,
MI,Data Engineer,210100.0,0.0,,M,Unknown,,,,
MI,Data Engineer,210100.0,0.0,,M,Unknown,,,,
SE,Data Architect,164000.0,0.0,,M,Unknown,,,,
SE,Data Architect,117000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,175000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,152000.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,186846.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,186846.0,0.0,,M,Unknown,,,,
MI,Data Engineer,153000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,106800.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,80000.0,50.0,,L,Unknown,,,,
SE,Data Science Engineer,110000.0,0.0,,M,Unknown,,,,
SE,Data Science Engineer,60000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,86600.0,0.0,,M,Unknown,,,,
EN,Data Analyst,57700.0,0.0,,M,Unknown,,,,
SE,Data Analyst,134200.0,100.0,,M,Unknown,,,,
SE,Data Analyst,94800.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,329200.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,259900.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,260000.0,0.0,,L,Unknown,,,,
SE,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
MI,Data Scientist,120800.0,0.0,,M,Unknown,,,,
MI,Data Scientist,80500.0,0.0,,M,Unknown,,,,
EN,Data Analyst,28750.0,0.0,,M,Unknown,,,,
EN,Data Analyst,28750.0,0.0,,M,Unknown,,,,
SE,AI Engineer,200000.0,100.0,,M,Unknown,,,,
SE,AI Engineer,170000.0,100.0,,M,Unknown,,,,
MI,Machine Learning Engineer,210100.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,210100.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
MI,Data Scientist,176000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,158000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,296400.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,148594.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,145000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,106500.0,0.0,,M,Unknown,,,,
EX,Business Intelligence Engineer,120000.0,100.0,,M,Unknown,,,,
EX,Business Intelligence Engineer,96000.0,100.0,,M,Unknown,,,,
SE,Data Architect,165000.0,100.0,,M,Unknown,,,,
SE,Data Architect,150000.0,100.0,,M,Unknown,,,,
EN,Data Analyst,150000.0,100.0,,M,Unknown,,,,
EN,Data Analyst,103000.0,100.0,,M,Unknown,,,,
SE,Data Product Manager,170000.0,0.0,,M,Unknown,,,,
SE,Data Product Manager,145000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,195500.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,141300.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255800.0,0.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
MI,Machine Learning Engineer,210100.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,210100.0,0.0,,M,Unknown,,,,
MI,Data Scientist,85000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,75000.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Manager,168000.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Manager,112000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,105000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,70000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,110000.0,100.0,,L,Unknown,,,,
MI,Data Specialist,100000.0,0.0,,M,Unknown,,,,
MI,Data Specialist,88000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,215000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,146900.0,0.0,,M,Unknown,,,,
SE,Data Scientist,237600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,146900.0,0.0,,M,Unknown,,,,
MI,Data Analyst,134500.0,0.0,,M,Unknown,,,,
MI,Data Analyst,100000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,188000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,118000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,210000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,132000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,147000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,92000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,116000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,97800.0,0.0,,M,Unknown,,,,
MI,Data Integration Specialist,60000.0,0.0,,M,Unknown,,,,
MI,Data Integration Specialist,54000.0,0.0,,M,Unknown,,,,
SE,Data Architect,187500.0,0.0,,M,Unknown,,,,
SE,Data Architect,120000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,108500.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,78800.0,100.0,,M,Unknown,,,,
MI,Data Engineer,195200.0,0.0,,M,Unknown,,,,
MI,Data Engineer,83900.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,89500.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,65000.0,100.0,,M,Unknown,,,,
EN,Research Analyst,124000.0,0.0,,M,Unknown,,,,
EN,Research Analyst,74000.0,0.0,,M,Unknown,,,,
EN,Data Analytics Specialist,78800.0,0.0,,M,Unknown,,,,
EN,Data Analytics Specialist,44100.0,0.0,,M,Unknown,,,,
MI,Data Scientist,188500.0,0.0,,M,Unknown,,,,
MI,Data Scientist,165100.0,0.0,,M,Unknown,,,,
SE,Data Scientist,206000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,106605.0,0.0,,M,Unknown,,,,
SE,Data Analyst,100000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,90000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,160000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,128000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,229900.0,0.0,,M,Unknown,,,,
MI,Data Scientist,201400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,198000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,132000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,240000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,160000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,140726.0,0.0,,M,Unknown,,,,
SE,Data Analyst,107197.0,0.0,,M,Unknown,,,,
SE,Data Scientist,180000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,139000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,331640.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,283780.0,0.0,,M,Unknown,,,,
MI,Data Engineer,145000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,120000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,230000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,175000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,180000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,162000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,90000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,80000.0,100.0,,M,Unknown,,,,
SE,Data Science,243000.0,0.0,,M,Unknown,,,,
SE,Data Science,162000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,152375.0,100.0,,M,Unknown,,,,
SE,Data Engineer,94000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,218500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,161500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,240000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,190000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,160000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,100000.0,0.0,,M,Unknown,,,,
EX,Data Science,300000.0,100.0,,M,Unknown,,,,
EX,Data Science,220000.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,226844.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,120672.0,0.0,,M,Unknown,,,,
MI,Lead Data Analyst,39615.0,50.0,,L,Unknown,,,,
EN,Data Operations Analyst,95000.0,0.0,,M,Unknown,,,,
EN,Data Operations Analyst,80000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,82000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,77000.0,0.0,,M,Unknown,,,,
MI,Data Management Analyst,124935.0,100.0,,M,Unknown,,,,
MI,Data Management Analyst,76050.0,100.0,,M,Unknown,,,,
SE,Data Scientist,296980.0,0.0,,M,Unknown,,,,
SE,Data Scientist,123740.0,0.0,,M,Unknown,,,,
MI,Data Manager,130000.0,0.0,,M,Unknown,,,,
MI,Data Manager,122500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,66666.0,0.0,,M,Unknown,,,,
SE,Data Scientist,42222.0,0.0,,M,Unknown,,,,
SE,Data Analyst,133504.0,0.0,,M,Unknown,,,,
SE,Data Analyst,83576.0,0.0,,M,Unknown,,,,
MI,ML Engineer,106050.0,0.0,,M,Unknown,,,,
MI,ML Engineer,80420.0,0.0,,M,Unknown,,,,
SE,Data Science,160000.0,100.0,,M,Unknown,,,,
SE,Data Science,150000.0,100.0,,M,Unknown,,,,
MI,Data Science Consultant,160000.0,100.0,,M,Unknown,,,,
MI,Data Science Consultant,70000.0,100.0,,M,Unknown,,,,
MI,Data Science Manager,196000.0,0.0,,M,Unknown,,,,
MI,Data Science Manager,140000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,140000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,125000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,220600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
MI,Research Scientist,440000.0,0.0,,M,Unknown,,,,
MI,Research Scientist,295000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,227700.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,135482.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Developer,75000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Developer,50000.0,0.0,,M,Unknown,,,,
EX,Data Science,326000.0,100.0,,M,Unknown,,,,
EX,Data Science,237500.0,100.0,,M,Unknown,,,,
SE,Data Engineer,187000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,143800.0,0.0,,M,Unknown,,,,
SE,Data Science,110000.0,0.0,,M,Unknown,,,,
SE,Data Science,70000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,324000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,159000.0,0.0,,M,Unknown,,,,
MI,Data Science Consultant,160000.0,100.0,,M,Unknown,,,,
MI,Data Science Consultant,70000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,113500.0,100.0,,M,Unknown,,,,
MI,Data Analyst,96475.0,100.0,,M,Unknown,,,,
SE,Data Engineer,190000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,105301.0,100.0,,M,Unknown,,,,
SE,Data Analyst,164640.0,0.0,,M,Unknown,,,,
SE,Data Analyst,131712.0,0.0,,M,Unknown,,,,
SE,Data Scientist,170000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,130000.0,100.0,,M,Unknown,,,,
EX,Head of Data,290000.0,100.0,,M,Unknown,,,,
EX,Head of Data,207000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,221000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,185000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,176000.0,0.0,,M,Unknown,,,,
